episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,updates_per_episode,train_steps,target_update_count,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
15,200,-1726.0187380511936,144.0,0.5187296416938111,0.47107438016528924,0.44194373401534526,0.886,15,1,6,0,87.45206451416016,-1.17789990234375,31.0,215.0,27.0,0.52,0.6136363636363636,0.0125,cuda,45.0,54.0,41.0,40.0,39.0,37.0,47.0,0.0,35.0,62.0
16,200,-1567.8745073479688,192.0,0.4768595041322314,0.4744525547445255,0.3909640470887687,0.8784,16,1,7,0,83.7985610961914,-1.3914816284179687,24.0,238.0,36.0,0.4376731301939058,0.4722222222222222,0.0025,cuda,37.0,75.0,56.0,42.0,52.0,35.0,42.0,0.0,33.0,28.0
17,200,-1650.4000002068767,205.0,0.5055467511885895,0.4411764705882353,0.2360490914707782,0.8708,17,1,8,0,80.45963287353516,-1.6136572265625,31.0,249.0,24.0,0.5457227138643068,0.5128205128205128,0.035,cuda,40.0,69.0,52.0,38.0,44.0,38.0,39.0,0.0,42.0,38.0
18,200,-1496.435087410039,213.0,0.4640792733278282,0.44680851063829785,0.3620974500179576,0.8632,18,1,9,0,76.87322998046875,-1.8565788269042969,30.0,252.0,30.0,0.5229357798165137,0.7368421052631579,0.0075,cuda,62.0,50.0,45.0,34.0,36.0,34.0,35.0,0.0,38.0,66.0
19,200,-1545.4742963973665,179.0,0.4727577535624476,0.49429657794676807,0.3470457622529109,0.8556,19,1,10,0,73.56505584716797,-2.1149969482421875,39.0,224.0,39.0,0.5813953488372093,0.3972602739726027,0.0225,cuda,46.0,59.0,37.0,43.0,34.0,52.0,40.0,0.0,30.0,59.0
20,200,-1647.6292259928434,188.0,0.5028759244042728,0.4927007299270073,0.28553885926644046,0.848,20,1,11,0,70.65770721435547,-2.4211851501464845,39.0,246.0,29.0,0.42643391521197005,0.3148148148148148,0.0275,cuda,52.0,65.0,49.0,37.0,23.0,47.0,32.0,0.0,31.0,64.0
21,200,-1637.3496421310529,181.0,0.4979691307879773,0.4317343173431734,0.3261261261261261,0.8404,21,1,12,0,63.819705963134766,-2.7048519897460936,26.0,240.0,31.0,0.4154727793696275,0.6,0.0025,cuda,68.0,69.0,45.0,50.0,30.0,32.0,39.0,0.0,34.0,33.0
22,200,-1544.192890695747,212.0,0.4823045267489712,0.46691176470588236,0.28081224617307093,0.8328,22,1,13,0,61.29194641113281,-3.121088562011719,31.0,243.0,29.0,0.6120401337792643,0.5370370370370371,0.005,cuda,38.0,88.0,40.0,33.0,36.0,36.0,37.0,0.0,42.0,50.0
23,200,-1523.522535832157,195.0,0.4818258664412511,0.46387832699619774,0.258647076828895,0.8252,23,1,14,0,54.60916519165039,-3.4505462646484375,24.0,235.0,28.0,0.6027874564459931,0.4230769230769231,0.0225,cuda,58.0,39.0,46.0,31.0,38.0,35.0,37.0,0.0,32.0,84.0
24,200,-1628.2361793129526,196.0,0.49228269699431354,0.4711864406779661,0.37784990656044065,0.8176,24,1,15,0,51.59782791137695,-3.983781433105469,31.0,263.0,32.0,0.4478021978021978,0.5238095238095238,0.0125,cuda,36.0,45.0,35.0,22.0,46.0,41.0,36.0,0.0,40.0,99.0
25,200,-1619.81794582101,171.0,0.4925496688741722,0.4728682170542636,0.5658635703918723,0.81,25,1,16,0,46.724830627441406,-4.333682556152343,28.0,228.0,30.0,0.4789272030651341,0.8363636363636363,0.01,cuda,36.0,57.0,30.0,35.0,71.0,39.0,41.0,0.0,32.0,59.0
26,200,-1624.78288859686,184.0,0.4946677604593929,0.4607142857142857,0.38320316921335595,0.8024,26,1,17,0,40.765377044677734,-4.9080026245117185,24.0,255.0,25.0,0.5563636363636364,0.6888888888888889,0.065,cuda,49.0,34.0,40.0,41.0,89.0,30.0,33.0,0.0,32.0,52.0
27,200,-2037.8776840853086,47.0,0.5838926174496645,0.8070175438596491,0.27526479750778815,0.7948,27,1,18,0,37.33124923706055,-5.575956420898438,28.0,206.0,22.0,0.13870967741935483,0.10526315789473684,0.0375,cuda,84.0,62.0,32.0,34.0,35.0,36.0,39.0,0.0,32.0,46.0
28,200,-1519.6126001827893,192.0,0.4602368866328257,0.4927007299270073,0.44201438848920865,0.7872,28,1,19,0,33.08694076538086,-6.14292236328125,36.0,242.0,33.0,0.5594405594405595,0.5423728813559322,0.1,cuda,31.0,42.0,43.0,31.0,109.0,40.0,22.0,0.0,36.0,46.0
29,200,-1450.00714017315,219.0,0.45663265306122447,0.46048109965635736,0.3114856307842182,0.7796,29,1,20,0,30.0267333984375,-6.741976928710938,23.0,267.0,24.0,0.46875,0.5,0.0425,cuda,33.0,32.0,38.0,49.0,86.0,26.0,36.0,0.0,27.0,73.0
30,200,-1545.1733093924975,183.0,0.4711864406779661,0.4511784511784512,0.3470542515156226,0.772,30,1,21,0,27.22516441345215,-7.716318359375,33.0,267.0,30.0,0.46176470588235297,0.4642857142857143,0.0025,cuda,41.0,33.0,40.0,41.0,108.0,36.0,34.0,0.0,35.0,32.0
31,200,-1626.8046437565256,171.0,0.49667774086378735,0.4875444839857651,0.2425531914893617,0.7644,31,1,22,0,25.494802474975586,-8.470772094726563,37.0,250.0,31.0,0.49673202614379086,0.3220338983050847,0.115,cuda,23.0,34.0,34.0,33.0,125.0,43.0,39.0,0.0,25.0,44.0
32,200,-1694.322517823953,167.0,0.5183075671277462,0.5,0.27688260114172253,0.7568,32,1,23,0,25.55413246154785,-9.073982543945313,34.0,241.0,39.0,0.4862068965517241,0.34210526315789475,0.075,cuda,38.0,35.0,33.0,36.0,123.0,38.0,34.0,0.0,25.0,38.0
33,200,-1372.6103981875274,239.0,0.452078032230704,0.4197080291970803,0.31694271050076295,0.7492,33,1,24,0,26.353652954101562,-9.779385986328125,28.0,238.0,36.0,0.6611295681063123,0.6153846153846154,0.0475,cuda,63.0,34.0,28.0,34.0,99.0,31.0,35.0,0.0,35.0,41.0
34,200,-1611.376698253311,175.0,0.4879668049792531,0.4910394265232975,0.3151206461902557,0.7416,34,1,25,0,27.272666931152344,-10.505169677734376,23.0,254.0,25.0,0.5555555555555556,0.4166666666666667,0.0725,cuda,36.0,37.0,35.0,38.0,111.0,30.0,36.0,0.0,35.0,42.0
35,200,-1493.2762149306825,194.0,0.45345858240819814,0.5183946488294314,0.5036263883313261,0.734,35,1,26,0,28.090103149414062,-10.62545166015625,33.0,259.0,40.0,0.5389830508474577,0.5,0.005,cuda,31.0,40.0,33.0,31.0,114.0,36.0,29.0,0.0,55.0,31.0
36,200,-1599.0901091436583,169.0,0.48487394957983193,0.4763636363636364,0.2682161806827253,0.7264,36,1,27,0,27.511930465698242,-10.79658447265625,29.0,233.0,43.0,0.45918367346938777,0.425,0.0875,cuda,34.0,38.0,34.0,33.0,130.0,33.0,33.0,0.0,33.0,32.0
37,200,-1473.9325847813654,187.0,0.47161572052401746,0.47388059701492535,0.22759608187705424,0.7188000000000001,37,1,28,0,27.413854598999023,-10.686221923828125,20.0,249.0,21.0,0.5605536332179931,0.78125,0.1625,cuda,26.0,21.0,39.0,42.0,82.0,32.0,40.0,0.0,73.0,45.0
38,200,-1662.1426472050978,178.0,0.48936170212765956,0.5589225589225589,0.363057178870173,0.7112,38,1,29,0,26.386781692504883,-10.4031982421875,27.0,263.0,34.0,0.45103857566765576,0.3880597014925373,0.0175,cuda,24.0,39.0,38.0,38.0,118.0,29.0,32.0,0.0,59.0,23.0
39,200,-1446.0333674325814,194.0,0.46960352422907486,0.4552238805970149,0.25262451335749764,0.7036,39,1,30,0,26.372705459594727,-10.530791015625,24.0,237.0,31.0,0.6131386861313869,0.4642857142857143,0.115,cuda,51.0,34.0,28.0,25.0,99.0,32.0,35.0,0.0,67.0,29.0
40,200,-1642.2579121038732,202.0,0.4979757085020243,0.5241379310344828,0.28032426490794177,0.696,40,1,31,0,25.401775360107422,-10.099635009765626,32.0,256.0,34.0,0.5238095238095238,0.4,0.07,cuda,29.0,28.0,27.0,31.0,108.0,36.0,30.0,0.0,73.0,38.0
41,200,-1581.1708728472095,161.0,0.48205128205128206,0.5072992700729927,0.49106753812636167,0.6884,41,1,32,0,24.231605529785156,-9.800562133789063,30.0,241.0,34.0,0.48863636363636365,0.5333333333333333,0.09,cuda,33.0,37.0,29.0,32.0,143.0,40.0,32.0,0.0,22.0,32.0
42,200,-1806.0922364685302,123.0,0.5259197324414716,0.6702898550724637,0.5656758272574313,0.6808000000000001,42,1,33,0,22.78902816772461,-9.296392822265625,21.0,247.0,29.0,0.3064516129032258,0.5,0.15,cuda,25.0,30.0,32.0,32.0,126.0,25.0,38.0,0.0,59.0,33.0
43,200,-2126.031127351108,62.0,0.5930979133226324,0.732824427480916,0.1603671255736337,0.6732,43,1,34,0,22.45038604736328,-9.082142333984375,26.0,236.0,26.0,0.2245762711864407,0.21951219512195122,0.2025,cuda,32.0,27.0,28.0,44.0,146.0,36.0,34.0,0.0,23.0,30.0
44,200,-1560.207005873149,202.0,0.47540983606557374,0.4854014598540146,0.4009827044025157,0.6656,44,1,35,0,22.0379638671875,-8.66107421875,27.0,252.0,22.0,0.5894039735099338,0.6486486486486487,0.1925,cuda,41.0,28.0,39.0,22.0,123.0,32.0,27.0,0.0,63.0,25.0
45,200,-1596.5425088618376,188.0,0.48507462686567165,0.4863013698630137,0.5155944566010211,0.658,45,1,36,0,23.052165985107422,-8.113026123046875,23.0,254.0,38.0,0.5211267605633803,0.5263157894736842,0.1325,cuda,20.0,38.0,31.0,24.0,150.0,34.0,27.0,0.0,51.0,25.0
46,200,-1662.7263867203262,190.0,0.49243027888446217,0.468013468013468,0.3860549673831676,0.6504000000000001,46,1,37,0,21.9819393157959,-7.944965209960937,31.0,268.0,33.0,0.5496688741721855,0.47058823529411764,0.0975,cuda,30.0,39.0,17.0,23.0,107.0,35.0,32.0,0.0,77.0,40.0
47,200,-1608.3376974023017,173.0,0.4874161073825503,0.48299319727891155,0.3599615130194239,0.6428,47,1,38,0,22.134361267089844,-7.786141357421875,22.0,267.0,27.0,0.46229508196721314,0.6530612244897959,0.055,cuda,21.0,30.0,24.0,29.0,127.0,26.0,24.0,0.0,83.0,36.0
48,200,-1482.5202418365182,213.0,0.45568561872909696,0.4532871972318339,0.30279307237961756,0.6352,48,1,39,0,20.886579513549805,-7.885203247070312,18.0,262.0,29.0,0.46883468834688347,0.7142857142857143,0.1125,cuda,29.0,30.0,35.0,23.0,87.0,26.0,30.0,0.0,109.0,31.0
49,200,-1530.6763214611367,199.0,0.48016528925619834,0.45977011494252873,0.3491689811753295,0.6275999999999999,49,1,40,0,21.813642501831055,-7.84769775390625,17.0,239.0,22.0,0.5876288659793815,0.7567567567567568,0.0525,cuda,65.0,50.0,21.0,24.0,29.0,19.0,26.0,0.0,137.0,29.0
50,200,-1671.5626198208427,161.0,0.49917763157894735,0.4784172661870504,0.3593401261523532,0.62,50,1,41,0,21.728759765625,-8.165406494140624,20.0,261.0,20.0,0.5259259259259259,0.7037037037037037,0.1675,cuda,35.0,21.0,22.0,41.0,110.0,24.0,32.0,0.0,83.0,32.0
51,200,-2010.231875538623,36.0,0.5749559082892416,0.8709677419354839,0.3823008849557521,0.6124,51,1,42,0,20.738737106323242,-8.194035034179688,22.0,253.0,29.0,0.08132530120481928,0.1875,0.02,cuda,54.0,70.0,23.0,26.0,28.0,32.0,17.0,0.0,126.0,24.0
52,200,-1587.2430409342132,203.0,0.47804878048780486,0.4558303886925795,0.4224614280588446,0.6048,52,1,43,0,19.828815460205078,-8.387969970703125,18.0,264.0,19.0,0.4368932038834951,0.6388888888888888,0.005,cuda,71.0,80.0,27.0,26.0,26.0,20.0,23.0,0.0,100.0,27.0
53,200,-1660.6908088276548,182.0,0.49313962873284906,0.4827586206896552,0.5479569892473118,0.5972,53,1,44,0,19.275014877319336,-8.976204833984376,17.0,235.0,26.0,0.5842293906810035,0.3958333333333333,0.005,cuda,81.0,60.0,26.0,31.0,38.0,24.0,29.0,0.0,89.0,22.0
54,200,-1619.2122624106885,180.0,0.516075845012366,0.3705357142857143,0.19708029197080293,0.5896,54,1,45,0,19.747947692871094,-9.276638793945313,14.0,207.0,17.0,0.6859504132231405,0.4375,0.015,cuda,169.0,31.0,35.0,24.0,26.0,19.0,31.0,0.0,43.0,22.0
55,200,-1596.8139961857194,178.0,0.501257334450964,0.4344569288389513,0.28352572706935125,0.5820000000000001,55,1,46,0,19.787324905395508,-9.165296020507812,24.0,243.0,24.0,0.4481792717086835,0.4186046511627907,0.005,cuda,139.0,75.0,40.0,20.0,18.0,29.0,22.0,0.0,31.0,26.0
56,200,-1693.7809452243605,149.0,0.5145954962468724,0.4675324675324675,0.26634275088476994,0.5744,56,1,47,0,18.672569274902344,-9.204125366210938,21.0,210.0,21.0,0.4471830985915493,0.5789473684210527,0.0125,cuda,165.0,45.0,36.0,29.0,23.0,28.0,22.0,0.0,21.0,31.0
57,200,-1711.0816257205192,165.0,0.5246815286624203,0.3257918552036199,0.2631578947368421,0.5668,57,1,48,0,17.671802520751953,-9.0798681640625,21.0,195.0,26.0,0.5909090909090909,0.46808510638297873,0.005,cuda,147.0,53.0,44.0,27.0,14.0,25.0,31.0,0.0,33.0,26.0
58,200,-1400.2952929373134,215.0,0.45611015490533563,0.3706896551724138,0.264271217448475,0.5591999999999999,58,1,49,0,18.673809051513672,-9.108441162109376,19.0,201.0,31.0,0.6605839416058394,0.5573770491803278,0.0125,cuda,199.0,25.0,36.0,30.0,24.0,25.0,19.0,0.0,22.0,20.0
59,200,-1513.7630036866901,186.0,0.4890756302521008,0.34210526315789475,0.24816010329244673,0.5516000000000001,59,1,50,0,17.534347534179688,-8.673109130859375,19.0,213.0,15.0,0.5512820512820513,0.56,0.02,cuda,192.0,28.0,32.0,24.0,25.0,22.0,22.0,0.0,28.0,27.0
60,200,-1702.287171502225,166.0,0.5199680511182109,0.3559322033898305,0.32060500290866784,0.544,60,1,51,0,18.305641174316406,-8.54499267578125,20.0,218.0,18.0,0.6115702479338843,0.5806451612903226,0.0025,cuda,184.0,26.0,36.0,29.0,25.0,24.0,27.0,0.0,24.0,25.0
61,200,-1612.2499408777471,178.0,0.49512987012987014,0.3765182186234818,0.40279684719043984,0.5364,61,1,52,0,17.812732696533203,-8.4715576171875,16.0,222.0,25.0,0.5164473684210527,0.42857142857142855,0.015,cuda,164.0,58.0,18.0,30.0,29.0,21.0,31.0,0.0,25.0,24.0
62,200,-1426.4860743868123,188.0,0.45635263612791704,0.35585585585585583,0.3736547203721324,0.5288,62,1,53,0,17.399812698364258,-8.45880859375,20.0,201.0,21.0,0.5874125874125874,0.5,0.005,cuda,213.0,30.0,23.0,28.0,17.0,26.0,22.0,0.0,24.0,17.0
63,200,-1449.4231203983447,227.0,0.48966087675765096,0.2669902912621359,0.25901128452587396,0.5212,63,1,54,0,16.386577606201172,-8.33300537109375,22.0,187.0,19.0,0.7692307692307693,0.4857142857142857,0.015,cuda,224.0,19.0,19.0,26.0,27.0,24.0,28.0,0.0,18.0,15.0
64,200,-1545.4698489421244,204.0,0.4979757085020243,0.25870646766169153,0.24461294304355494,0.5136000000000001,64,1,55,0,17.23714828491211,-8.51732421875,21.0,183.0,18.0,0.771551724137931,0.78125,0.025,cuda,201.0,20.0,18.0,32.0,21.0,33.0,28.0,0.0,19.0,28.0
65,200,-1656.7002862445663,160.0,0.5186412593206297,0.37333333333333335,0.18688859687545628,0.506,65,1,56,0,16.32268524169922,-8.76607421875,21.0,202.0,23.0,0.5189393939393939,0.5609756097560976,0.0025,cuda,210.0,16.0,28.0,26.0,16.0,25.0,26.0,0.0,23.0,30.0
66,200,-1685.104699905892,158.0,0.5242798353909465,0.3832599118942731,0.21040033712600084,0.49839999999999995,66,1,57,0,15.89011001586914,-8.61671875,12.0,210.0,17.0,0.6415929203539823,0.3939393939393939,0.005,cuda,203.0,52.0,19.0,21.0,23.0,17.0,22.0,0.0,21.0,22.0
67,200,-1733.7247111138227,159.0,0.5392077607113985,0.35323383084577115,0.1832952691680261,0.4908,67,1,58,0,15.667180061340332,-8.594793090820312,13.0,192.0,9.0,0.5849056603773585,0.2222222222222222,0.0175,cuda,234.0,31.0,23.0,20.0,17.0,18.0,22.0,0.0,21.0,14.0
68,200,-1629.0982683597606,173.0,0.5137318255250404,0.3150684931506849,0.21291929000818127,0.48319999999999996,68,1,59,0,16.125913619995117,-8.58855712890625,23.0,205.0,14.0,0.7300884955752213,0.4,0.03,cuda,201.0,20.0,23.0,29.0,21.0,29.0,22.0,0.0,29.0,26.0
69,200,-1570.4040991993459,175.0,0.49446808510638296,0.45323741007194246,0.29162500595153074,0.4756,69,1,60,0,14.449054718017578,-8.329163818359374,20.0,256.0,22.0,0.4472049689440994,0.775,0.0175,cuda,109.0,25.0,126.0,28.0,17.0,23.0,27.0,0.0,31.0,14.0
70,200,-1694.5451196403417,172.0,0.5070074196207749,0.5135135135135135,0.2548148148148148,0.46799999999999997,70,1,61,0,14.650903701782227,-8.233135375976563,20.0,271.0,26.0,0.5257731958762887,0.38,0.0,cuda,136.0,11.0,121.0,24.0,22.0,23.0,19.0,0.0,24.0,20.0
71,200,-2176.5658042313285,39.0,0.6115965051628276,0.8246445497630331,0.2689655172413793,0.46040000000000003,71,1,62,0,15.783404350280762,-8.1732177734375,20.0,196.0,15.0,0.14285714285714285,0.20689655172413793,0.03,cuda,205.0,25.0,50.0,30.0,18.0,25.0,16.0,0.0,14.0,17.0
72,200,-1641.437063635215,183.0,0.5024390243902439,0.44565217391304346,0.2606654991243433,0.4528000000000001,72,1,63,0,14.604593276977539,-8.48800537109375,21.0,255.0,21.0,0.5863309352517986,0.6060606060606061,0.02,cuda,152.0,26.0,97.0,23.0,24.0,24.0,24.0,0.0,18.0,12.0
73,200,-1637.7991378022703,176.0,0.5049916805324459,0.4732824427480916,0.30602647698083385,0.44520000000000004,73,1,64,0,13.8917875289917,-8.639854736328125,19.0,238.0,24.0,0.5512367491166078,0.4444444444444444,0.0,cuda,179.0,24.0,72.0,16.0,29.0,24.0,24.0,0.0,21.0,11.0
74,200,-1568.427437112505,164.0,0.5059523809523809,0.29955947136563876,0.19218292247231153,0.4376000000000001,74,1,65,0,14.1367769241333,-8.587220458984374,21.0,213.0,15.0,0.5843137254901961,0.5172413793103449,0.0025,cuda,243.0,21.0,24.0,19.0,18.0,23.0,16.0,0.0,20.0,16.0
75,200,-1652.553002396916,147.0,0.5242070116861436,0.35071090047393366,0.22877560743211053,0.43000000000000005,75,1,66,0,14.562725067138672,-8.461054077148438,10.0,196.0,16.0,0.6601941747572816,0.3793103448275862,0.0775,cuda,200.0,22.0,24.0,14.0,52.0,16.0,20.0,0.0,31.0,21.0
76,200,-1670.840142749385,177.0,0.5115511551155115,0.4528301886792453,0.2567424708051629,0.4224,76,1,67,0,14.03329849243164,-8.012378540039062,9.0,249.0,16.0,0.5193548387096775,0.5,0.005,cuda,188.0,16.0,19.0,29.0,72.0,13.0,19.0,0.0,21.0,23.0
77,200,-1576.1478332014876,178.0,0.4769874476987448,0.4878048780487805,0.5366531165311653,0.41480000000000006,77,1,68,0,14.265334129333496,-7.5563427734375,15.0,272.0,15.0,0.3795620437956204,0.7333333333333333,0.1075,cuda,45.0,21.0,103.0,26.0,72.0,23.0,14.0,0.0,79.0,17.0
78,200,-1310.412619203491,223.0,0.41907261592300965,0.4570446735395189,0.4978625419232117,0.4072,78,1,69,0,15.377798080444336,-8.110761108398437,8.0,270.0,21.0,0.6066066066066066,0.5121951219512195,0.005,cuda,61.0,11.0,20.0,190.0,13.0,13.0,26.0,0.0,44.0,22.0
79,200,-1486.1809829351198,198.0,0.46422628951747086,0.3730769230769231,0.4405933917734322,0.39960000000000007,79,1,70,0,13.968730926513672,-8.197344970703124,7.0,238.0,22.0,0.5292307692307693,0.5909090909090909,0.01,cuda,84.0,30.0,25.0,58.0,23.0,9.0,44.0,0.0,87.0,40.0
80,200,-1542.8354305707994,189.0,0.4678362573099415,0.4627831715210356,0.540858505564388,0.392,80,1,71,0,13.499955177307129,-8.47922119140625,11.0,290.0,19.0,0.5264900662251656,0.8333333333333334,0.0025,cuda,45.0,54.0,100.0,22.0,33.0,13.0,25.0,0.0,91.0,17.0
81,200,-1415.5055298335965,208.0,0.4416027280477408,0.41044776119402987,0.5502225613633474,0.38439999999999996,81,1,72,0,15.247675895690918,-8.539755859375,16.0,250.0,18.0,0.5880503144654088,0.6363636363636364,0.0,cuda,54.0,16.0,56.0,33.0,64.0,18.0,53.0,0.0,84.0,22.0
82,200,-1689.325746192614,156.0,0.5154295246038365,0.5052264808362369,0.263462163039948,0.3768,82,1,73,0,14.483654975891113,-8.480087890625,12.0,266.0,23.0,0.44816053511705684,0.5238095238095238,0.1875,cuda,47.0,15.0,16.0,65.0,110.0,14.0,19.0,0.0,97.0,17.0
83,200,-1629.688498455966,145.0,0.5059931506849316,0.46887966804979253,0.2861128121385317,0.3692,83,1,74,0,14.269667625427246,-8.009104614257813,17.0,219.0,22.0,0.5210084033613446,0.5121951219512195,0.0475,cuda,61.0,23.0,48.0,38.0,94.0,21.0,78.0,0.0,22.0,15.0
84,200,-2240.1975090579194,80.0,0.5717781402936378,0.7389705882352942,0.23943135054246165,0.36160000000000003,84,1,75,0,13.425163269042969,-8.133726196289063,11.0,252.0,21.0,0.21495327102803738,0.28205128205128205,0.0,cuda,23.0,33.0,14.0,25.0,65.0,12.0,74.0,0.0,42.0,112.0
85,200,-1448.6421254554807,193.0,0.46054888507718694,0.41353383458646614,0.3460034369049278,0.354,85,1,76,0,15.28872299194336,-8.483952026367188,17.0,248.0,19.0,0.6075085324232082,0.42857142857142855,0.0825,cuda,56.0,19.0,20.0,27.0,74.0,19.0,55.0,0.0,109.0,21.0
86,200,-1710.456765676485,146.0,0.5066225165562914,0.5667870036101083,0.4569346195069668,0.34640000000000004,86,1,77,0,12.808618545532227,-8.036775512695312,14.0,255.0,22.0,0.384375,0.6216216216216216,0.0025,cuda,54.0,51.0,40.0,17.0,15.0,17.0,18.0,0.0,8.0,180.0
87,200,-1830.9852968566436,138.0,0.5284683239775461,0.5824561403508772,0.31787681522283423,0.3388000000000001,87,1,78,0,15.176407814025879,-8.280262451171875,11.0,270.0,16.0,0.410958904109589,0.6666666666666666,0.0,cuda,41.0,135.0,82.0,25.0,20.0,15.0,46.0,0.0,25.0,11.0
88,200,-1654.1622696244713,170.0,0.4983739837398374,0.40823970037453183,0.4013888888888889,0.33120000000000005,88,1,79,0,13.271431922912598,-8.159345703125,45.0,238.0,29.0,0.5226480836236934,0.3508771929824561,0.01,cuda,67.0,49.0,17.0,11.0,12.0,90.0,18.0,0.0,64.0,72.0
89,200,-1417.0735194063222,216.0,0.4449116904962153,0.4092526690391459,0.43746835443037974,0.3236000000000001,89,1,80,0,12.475090026855469,-8.24237060546875,10.0,262.0,19.0,0.62751677852349,0.8285714285714286,0.0075,cuda,74.0,20.0,10.0,10.0,15.0,16.0,21.0,0.0,58.0,176.0
