episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,updates_per_episode,train_steps,target_update_count,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
11,200,-1612.5456364551135,186.0,0.4840816326530612,0.4594594594594595,0.3464103334334635,0.9164,11,4,8,0,78.33380317687988,-1.256136835271662,26.0,261.0,35.0,0.44571428571428573,0.4411764705882353,0.0175,cuda,29.0,34.0,36.0,45.0,84.0,30.0,32.0,37.0,38.0,35.0
12,200,-1636.3797936162407,155.0,0.5008375209380235,0.4904214559386973,0.4224918667018377,0.9088,12,4,12,0,65.4770278930664,-2.2450216674804686,36.0,226.0,36.0,0.4452296819787986,0.4461538461538462,0.0375,cuda,38.0,35.0,35.0,33.0,58.0,49.0,37.0,47.0,35.0,33.0
13,200,-1721.6741272499405,168.0,0.5087719298245614,0.47388059701492535,0.35262368815592204,0.9012,13,4,16,0,51.109992027282715,-3.5990403395432695,27.0,242.0,26.0,0.5407407407407407,0.46808510638297873,0.0425,cuda,31.0,33.0,38.0,36.0,70.0,43.0,35.0,40.0,41.0,33.0
14,200,-1511.6755625009894,215.0,0.4624796084828711,0.42704626334519574,0.5338068017783937,0.8936,14,4,20,0,35.677234172821045,-5.583159964425223,14.0,249.0,32.0,0.518840579710145,0.5806451612903226,0.005,cuda,37.0,33.0,43.0,30.0,83.0,17.0,43.0,38.0,33.0,43.0
15,200,-1670.3532835024594,174.0,0.5097879282218597,0.4542124542124542,0.3501734906315059,0.886,15,4,24,0,28.234821319580078,-8.217283854166666,21.0,246.0,27.0,0.5464285714285714,0.4117647058823529,0.07,cuda,44.0,35.0,50.0,32.0,75.0,31.0,29.0,36.0,30.0,38.0
16,200,-1804.5742026864073,131.0,0.5305439330543933,0.6423076923076924,0.28551701189584894,0.8784,16,4,28,0,28.279820919036865,-9.686304016113281,27.0,224.0,36.0,0.39015151515151514,0.417910447761194,0.0375,cuda,33.0,37.0,33.0,38.0,85.0,32.0,36.0,40.0,35.0,31.0
17,200,-1703.9085297492893,160.0,0.5044824775876121,0.493006993006993,0.3889395320571255,0.8708,17,4,32,0,25.519404888153076,-9.211043701171874,24.0,255.0,32.0,0.3940298507462687,0.4827586206896552,0.025,cuda,35.0,40.0,30.0,44.0,80.0,34.0,33.0,29.0,43.0,32.0
18,200,-1758.063956795385,151.0,0.5227085053674649,0.6035714285714285,0.1783487817278736,0.8632,18,4,36,0,23.63955783843994,-8.024195404052733,28.0,254.0,27.0,0.39943342776203966,0.19607843137254902,0.08,cuda,42.0,41.0,34.0,30.0,63.0,36.0,32.0,56.0,28.0,38.0
19,200,-1643.346640979218,179.0,0.49878934624697335,0.4087301587301587,0.34391670691783394,0.8556,19,4,40,0,22.368628978729248,-7.787526397705078,31.0,217.0,35.0,0.5075757575757576,0.6818181818181818,0.0025,cuda,78.0,28.0,40.0,26.0,32.0,41.0,38.0,59.0,28.0,30.0
20,200,-1440.724314526359,217.0,0.45553691275167785,0.42435424354243545,0.4155217295389367,0.848,20,4,44,0,20.146849155426025,-8.502923736572265,24.0,239.0,32.0,0.5281899109792285,0.6842105263157895,0.0075,cuda,81.0,36.0,33.0,44.0,36.0,31.0,36.0,28.0,40.0,35.0
21,200,-1580.3298781590902,194.0,0.4808475957620212,0.42084942084942084,0.26256453188223805,0.8404,21,4,48,0,18.614758014678955,-8.643623504638672,34.0,237.0,22.0,0.49107142857142855,0.7435897435897436,0.005,cuda,62.0,40.0,35.0,32.0,29.0,42.0,42.0,49.0,37.0,32.0
22,200,-1588.9772779771856,188.0,0.48576078112286414,0.42748091603053434,0.3467137531881499,0.8328,22,4,52,0,16.593924522399902,-8.10815673828125,28.0,224.0,38.0,0.5509433962264151,0.6,0.0025,cuda,86.0,33.0,37.0,31.0,29.0,37.0,34.0,36.0,47.0,30.0
23,200,-1526.0004618528399,193.0,0.47576006573541496,0.3593073593073593,0.5380859516070784,0.8252,23,4,56,0,15.116856098175049,-8.311748352050781,31.0,199.0,32.0,0.6297872340425532,0.75,0.005,cuda,92.0,28.0,30.0,28.0,33.0,42.0,43.0,34.0,40.0,30.0
24,200,-1545.3183378918338,188.0,0.4764657308009909,0.43359375,0.48582817869415806,0.8176,24,4,60,0,13.991770029067993,-7.918894653320312,31.0,224.0,32.0,0.6111111111111112,0.5964912280701754,0.0175,cuda,38.0,34.0,43.0,30.0,34.0,38.0,51.0,26.0,65.0,41.0
25,200,-1606.4505399513357,175.0,0.49372384937238495,0.45724907063197023,0.28431509074873507,0.81,25,4,64,0,13.412386655807495,-7.766559295654297,46.0,239.0,30.0,0.43059490084985835,0.41818181818181815,0.0625,cuda,28.0,31.0,29.0,33.0,36.0,55.0,44.0,35.0,82.0,27.0
26,200,-1709.7798198813496,142.0,0.5116079105760963,0.6463414634146342,0.32612000646935146,0.8024,26,4,68,0,13.90314793586731,-7.50177001953125,25.0,226.0,22.0,0.4370629370629371,0.4722222222222222,0.01,cuda,90.0,27.0,35.0,35.0,33.0,32.0,35.0,42.0,45.0,26.0
27,200,-1617.3657093187055,168.0,0.5,0.4583333333333333,0.23385533184190901,0.7948,27,4,72,0,13.535059452056885,-7.909232330322265,37.0,236.0,28.0,0.46875,0.3333333333333333,0.02,cuda,81.0,49.0,30.0,30.0,25.0,44.0,39.0,42.0,32.0,28.0
28,200,-1520.120108667907,179.0,0.47013651877133106,0.44,0.31753629651652543,0.7872,28,4,76,0,13.348607063293457,-7.744666595458984,30.0,248.0,27.0,0.46153846153846156,0.5686274509803921,0.0075,cuda,70.0,56.0,25.0,36.0,23.0,35.0,37.0,50.0,38.0,30.0
29,200,-1542.965598360679,188.0,0.47315436241610737,0.47794117647058826,0.3416860015467904,0.7796,29,4,80,0,13.045381784439087,-7.826128540039062,27.0,245.0,27.0,0.54,0.5098039215686274,0.0375,cuda,70.0,34.0,35.0,45.0,44.0,37.0,39.0,25.0,40.0,31.0
30,200,-1680.5616807478298,176.0,0.5152487961476726,0.4453125,0.24976616674729882,0.772,30,4,84,0,12.835979700088501,-7.800262298583984,24.0,228.0,29.0,0.5597014925373134,0.48148148148148145,0.02,cuda,103.0,36.0,35.0,22.0,33.0,28.0,28.0,25.0,56.0,34.0
31,200,-1469.98738428549,205.0,0.4680672268907563,0.4031620553359684,0.2876159189679362,0.7644,31,4,88,0,12.652387857437134,-7.845223846435546,29.0,222.0,31.0,0.6066176470588235,0.7017543859649122,0.025,cuda,84.0,34.0,30.0,32.0,24.0,31.0,47.0,26.0,45.0,47.0
32,200,-1596.896875637638,183.0,0.48474855729596045,0.4758364312267658,0.39620230700976045,0.7568,32,4,92,0,12.50708532333374,-7.895542907714844,44.0,245.0,24.0,0.4880952380952381,0.40425531914893614,0.035,cuda,70.0,30.0,29.0,42.0,56.0,55.0,31.0,26.0,26.0,35.0
33,200,-1410.1727722757364,201.0,0.44320137693631667,0.4163424124513619,0.5549969091283742,0.7492,33,4,96,0,12.654698133468628,-7.8184873962402355,22.0,232.0,25.0,0.6022304832713755,0.8478260869565217,0.0075,cuda,79.0,43.0,29.0,38.0,22.0,29.0,41.0,24.0,47.0,48.0
34,200,-1579.2060427711656,178.0,0.49663299663299665,0.41044776119402987,0.1927250608272506,0.7416,34,4,100,0,12.495876789093018,-7.903746337890625,23.0,239.0,29.0,0.508833922261484,0.6071428571428571,0.0125,cuda,96.0,28.0,27.0,22.0,34.0,33.0,25.0,34.0,63.0,38.0
35,200,-1490.0022128016988,201.0,0.48081841432225064,0.42748091603053434,0.21597305749338466,0.734,35,4,104,0,12.345028162002563,-7.669673614501953,53.0,229.0,34.0,0.6333333333333333,0.6122448979591837,0.0325,cuda,45.0,24.0,34.0,28.0,26.0,83.0,28.0,38.0,21.0,73.0
36,200,-1444.395902362706,228.0,0.4526143790849673,0.40076335877862596,0.5653507340946167,0.7264,36,4,108,0,12.713715314865112,-8.295550689697265,18.0,231.0,31.0,0.6151419558359621,0.559322033898305,0.0,cuda,72.0,35.0,38.0,34.0,30.0,21.0,51.0,20.0,30.0,69.0
37,200,-1432.9438179766603,177.0,0.4479717813051146,0.4621212121212121,0.4722134297987791,0.7188000000000001,37,4,112,0,12.233848810195923,-7.470876312255859,73.0,210.0,54.0,0.5402298850574713,0.36363636363636365,0.0,cuda,46.0,37.0,23.0,43.0,35.0,95.0,18.0,25.0,41.0,37.0
38,200,-1710.3668210196713,192.0,0.5091926458832934,0.5076335877862596,0.26078098471986416,0.7112,38,4,116,0,12.271294593811035,-8.095938110351561,43.0,235.0,28.0,0.5466237942122186,0.4782608695652174,0.0175,cuda,82.0,30.0,30.0,73.0,33.0,56.0,25.0,22.0,28.0,21.0
39,200,-1467.0205756716416,201.0,0.4744897959183674,0.4069767441860465,0.38905098945543837,0.7036,39,4,120,0,12.024005651473999,-7.454341430664063,46.0,221.0,37.0,0.6436781609195402,0.559322033898305,0.0,cuda,95.0,30.0,30.0,39.0,23.0,52.0,32.0,26.0,37.0,36.0
40,200,-2051.611960538705,64.0,0.5769547325102881,0.7592592592592593,0.3792592592592592,0.696,40,4,124,0,12.105143785476685,-7.992921905517578,28.0,195.0,25.0,0.1970260223048327,0.2558139534883721,0.0,cuda,122.0,23.0,25.0,47.0,34.0,33.0,30.0,30.0,30.0,26.0
41,200,-1739.2766269093704,172.0,0.5156494522691706,0.3795918367346939,0.3508122850705562,0.6884,41,4,128,0,12.17738938331604,-7.621517944335936,28.0,214.0,31.0,0.6380090497737556,0.5535714285714286,0.0025,cuda,58.0,38.0,27.0,38.0,37.0,31.0,61.0,44.0,39.0,27.0
42,200,-1654.4639727437768,135.0,0.5063291139240507,0.5133928571428571,0.4646271510516252,0.6808000000000001,42,4,132,0,12.004538774490356,-8.090429229736328,21.0,203.0,21.0,0.450199203187251,0.5641025641025641,0.0175,cuda,63.0,23.0,59.0,32.0,22.0,31.0,62.0,30.0,24.0,54.0
43,200,-1548.868725460258,196.0,0.47811725846407926,0.45555555555555555,0.37246461120806673,0.6732,43,4,136,0,12.237283945083618,-7.746328735351563,34.0,235.0,35.0,0.46397694524495675,0.5072463768115942,0.005,cuda,49.0,103.0,15.0,26.0,25.0,48.0,33.0,33.0,36.0,32.0
44,200,-1668.0770947696387,170.0,0.5016181229773463,0.4247104247104247,0.4867778339228567,0.6656,44,4,140,0,11.76869010925293,-7.736847381591796,17.0,231.0,28.0,0.5423076923076923,0.5370370370370371,0.04,cuda,41.0,40.0,21.0,38.0,72.0,22.0,55.0,22.0,36.0,53.0
45,200,-1982.082717396982,57.0,0.5768261964735516,0.7711442786069652,0.3628140703517587,0.658,45,4,144,0,12.298440933227539,-8.138554687500001,19.0,186.0,16.0,0.2242152466367713,0.30434782608695654,0.0025,cuda,139.0,29.0,25.0,37.0,25.0,24.0,34.0,18.0,35.0,34.0
46,200,-1561.1872363845855,209.0,0.4843373493975904,0.37109375,0.2851891750726341,0.6504000000000001,46,4,148,0,11.783286333084106,-7.7732334899902344,23.0,230.0,27.0,0.6450381679389313,0.8,0.0125,cuda,43.0,61.0,21.0,28.0,23.0,29.0,70.0,29.0,61.0,35.0
47,200,-1788.4459234424355,90.0,0.5488721804511278,0.5847953216374269,0.2179176755447942,0.6428,47,4,152,0,12.252206563949585,-8.045753631591797,32.0,148.0,23.0,0.4625,0.48484848484848486,0.265,cuda,50.0,28.0,23.0,44.0,26.0,56.0,37.0,40.0,64.0,32.0
48,200,-1637.3170483758593,181.0,0.5128410914927769,0.34347826086956523,0.25856122489246675,0.6352,48,4,156,0,12.453922271728516,-7.987284393310547,23.0,213.0,18.0,0.6932773109243697,0.5333333333333333,0.0275,cuda,160.0,20.0,19.0,29.0,22.0,30.0,27.0,36.0,25.0,32.0
49,200,-1761.3090785170834,89.0,0.5265486725663717,0.6706827309236948,0.448654772019258,0.6275999999999999,49,4,160,0,12.383589506149292,-7.911617279052734,56.0,213.0,37.0,0.24028268551236748,0.3181818181818182,0.0025,cuda,53.0,28.0,25.0,24.0,58.0,72.0,36.0,37.0,25.0,42.0
50,200,-1605.3036020890795,210.0,0.4907183212267958,0.44313725490196076,0.34612667765481514,0.62,50,4,164,0,12.250962495803833,-7.929801635742187,62.0,211.0,44.0,0.5288461538461539,0.5769230769230769,0.03,cuda,46.0,48.0,20.0,22.0,49.0,94.0,28.0,28.0,39.0,26.0
51,200,-1552.9957947239332,203.0,0.4724025974025974,0.4092664092664093,0.5404813430388878,0.6124,51,4,168,0,12.343305826187134,-7.984210968017578,54.0,222.0,37.0,0.5909090909090909,0.5573770491803278,0.005,cuda,75.0,21.0,21.0,72.0,24.0,81.0,16.0,19.0,44.0,27.0
52,200,-1450.1809586277188,183.0,0.4749568221070812,0.3395348837209302,0.33966225467822914,0.6048,52,4,172,0,12.377411365509033,-7.789673767089843,46.0,187.0,28.0,0.7293577981651376,0.4444444444444444,0.0025,cuda,121.0,21.0,20.0,33.0,21.0,58.0,47.0,26.0,27.0,26.0
53,200,-1498.7858021522616,200.0,0.4639865996649916,0.45357142857142857,0.5126233499935922,0.5972,53,4,176,0,12.281431913375854,-8.000420532226563,14.0,244.0,36.0,0.48656716417910445,0.5285714285714286,0.05,cuda,51.0,85.0,32.0,25.0,45.0,19.0,26.0,56.0,29.0,32.0
54,200,-1560.9727708452547,180.0,0.4756302521008403,0.428,0.5891980360065466,0.5896,54,4,180,0,12.25464940071106,-8.00502883911133,15.0,224.0,26.0,0.5410447761194029,0.6862745098039216,0.0075,cuda,73.0,30.0,23.0,79.0,28.0,19.0,44.0,24.0,38.0,42.0
55,200,-1804.3051565777407,132.0,0.5349959774738536,0.4890829694323144,0.36736242884250475,0.5820000000000001,55,4,184,0,12.624179124832153,-8.10135009765625,58.0,190.0,39.0,0.40540540540540543,0.3698630136986301,0.0,cuda,71.0,30.0,29.0,18.0,33.0,85.0,58.0,14.0,19.0,43.0
56,200,-1526.7097535521223,207.0,0.48107653490328006,0.4520547945205479,0.29229509874143045,0.5744,56,4,188,0,12.554003953933716,-7.97917465209961,14.0,274.0,18.0,0.47317073170731705,0.3939393939393939,0.0025,cuda,92.0,84.0,72.0,26.0,28.0,19.0,18.0,14.0,23.0,24.0
57,200,-2157.4797861032002,37.0,0.6031224322103533,0.8355555555555556,0.3496807151979565,0.5668,57,4,192,0,12.589841604232788,-8.106027069091796,25.0,207.0,21.0,0.15765765765765766,0.07407407407407407,0.0025,cuda,128.0,24.0,58.0,42.0,15.0,34.0,20.0,27.0,27.0,25.0
58,200,-1653.6738428111018,218.0,0.5011801730920535,0.4483985765124555,0.3896048532546319,0.5591999999999999,58,4,196,0,12.34844160079956,-7.829612121582031,19.0,262.0,19.0,0.6332288401253918,0.5161290322580645,0.005,cuda,59.0,21.0,56.0,100.0,15.0,22.0,22.0,22.0,45.0,38.0
59,200,-1412.021108515426,217.0,0.44776119402985076,0.3593073593073593,0.4817042606516291,0.5516000000000001,59,4,200,1,11.973284721374512,-7.98297103881836,49.0,192.0,39.0,0.76,0.4153846153846154,0.0025,cuda,74.0,24.0,16.0,25.0,34.0,50.0,56.0,23.0,78.0,20.0
60,200,-1418.927032598521,209.0,0.4506329113924051,0.3375,0.43289232446360437,0.544,60,4,204,1,65.71371936798096,-8.107611846923827,12.0,224.0,16.0,0.6012861736334405,0.6875,0.005,cuda,123.0,21.0,15.0,30.0,71.0,17.0,46.0,17.0,26.0,34.0
61,200,-1431.3124134861512,227.0,0.46964586846543,0.372,0.39014953624834375,0.5364,61,4,208,1,34.221925258636475,-11.594656219482422,45.0,217.0,33.0,0.6073619631901841,0.4603174603174603,0.08,cuda,89.0,21.0,16.0,23.0,65.0,74.0,24.0,25.0,41.0,22.0
62,200,-1816.2051971259298,151.0,0.5219473264166001,0.5845070422535211,0.34367322330243427,0.5288,62,4,212,1,21.50913429260254,-15.726454162597657,27.0,257.0,27.0,0.3439153439153439,0.42,0.0025,cuda,63.0,95.0,19.0,16.0,57.0,29.0,36.0,24.0,23.0,38.0
63,200,-1419.1853012588779,200.0,0.4594594594594595,0.26851851851851855,0.506393214330928,0.5212,63,4,216,1,26.44936227798462,-17.365032958984376,18.0,181.0,35.0,0.7109004739336493,0.7936507936507936,0.02,cuda,141.0,16.0,20.0,31.0,55.0,23.0,29.0,47.0,16.0,22.0
64,200,-1461.0762518097497,208.0,0.4624277456647399,0.31932773109243695,0.5347175874428377,0.5136000000000001,64,4,220,1,18.938985347747803,-15.27955383300781,18.0,206.0,32.0,0.721030042918455,0.6666666666666666,0.0,cuda,142.0,14.0,21.0,21.0,56.0,25.0,19.0,18.0,21.0,63.0
65,200,-1605.411451934204,183.0,0.5073770491803279,0.35,0.21602322206095792,0.506,65,4,224,1,19.685245990753174,-13.038714904785156,23.0,212.0,8.0,0.5787781350482315,0.2,0.035,cuda,203.0,24.0,20.0,23.0,21.0,25.0,23.0,20.0,18.0,23.0
66,200,-1602.7701074488896,180.0,0.5098039215686274,0.3101851851851852,0.21809369951534732,0.49839999999999995,66,4,228,1,16.4014310836792,-14.360194091796876,21.0,202.0,14.0,0.7245762711864406,0.5,0.0,cuda,203.0,16.0,29.0,21.0,25.0,25.0,24.0,20.0,19.0,18.0
67,200,-1439.0090471091717,206.0,0.4451063829787234,0.4482758620689655,0.708684034736139,0.4908,67,4,232,1,15.59186601638794,-15.045117187499999,16.0,264.0,26.0,0.5153374233128835,0.76,0.015,cuda,70.0,22.0,23.0,24.0,33.0,19.0,14.0,96.0,78.0,21.0
68,200,-1433.4314761930382,217.0,0.4452798663324979,0.4245614035087719,0.5700502390896435,0.48319999999999996,68,4,236,1,16.20694398880005,-13.219056701660158,14.0,261.0,25.0,0.6357615894039735,0.5208333333333334,0.01,cuda,57.0,17.0,19.0,13.0,24.0,17.0,47.0,26.0,143.0,37.0
69,200,-1770.1858538036704,155.0,0.5190779014308426,0.5320754716981132,0.4536014349098461,0.4756,69,4,240,1,14.293630361557007,-14.459754943847656,23.0,239.0,27.0,0.5320754716981132,0.28,0.0075,cuda,69.0,37.0,38.0,104.0,26.0,25.0,44.0,21.0,14.0,22.0
70,200,-1751.35139256221,178.0,0.5227817745803357,0.4967105263157895,0.20607479674796747,0.46799999999999997,70,4,244,1,13.543813943862915,-14.090223999023438,20.0,276.0,28.0,0.4154228855721393,0.20754716981132076,0.225,cuda,39.0,89.0,21.0,32.0,112.0,25.0,17.0,7.0,22.0,36.0
71,200,-1497.131064702795,217.0,0.4787322768974145,0.43884892086330934,0.23523916572998627,0.46040000000000003,71,4,248,1,13.54757833480835,-14.379639282226563,20.0,247.0,31.0,0.6254071661237784,0.43859649122807015,0.16,cuda,48.0,52.0,15.0,17.0,112.0,23.0,24.0,17.0,27.0,65.0
72,200,-1517.6202278292017,190.0,0.4641350210970464,0.44765342960288806,0.6111393262231251,0.4528000000000001,72,4,252,1,13.29395318031311,-14.374957275390624,22.0,248.0,30.0,0.4346590909090909,0.6607142857142857,0.005,cuda,43.0,19.0,17.0,86.0,22.0,43.0,18.0,82.0,21.0,49.0
73,200,-1628.8694893336335,140.0,0.503803888419273,0.43455497382198954,0.42042042042042044,0.44520000000000004,73,4,256,1,13.63390302658081,-14.703811340332031,61.0,152.0,39.0,0.5112359550561798,0.7313432835820896,0.005,cuda,78.0,10.0,22.0,27.0,19.0,70.0,77.0,62.0,13.0,22.0
74,200,-1820.3868514826686,132.0,0.5422077922077922,0.5523809523809524,0.3821052631578947,0.4376000000000001,74,4,260,1,13.670207738876343,-14.376795959472657,10.0,191.0,19.0,0.40476190476190477,0.35135135135135137,0.0175,cuda,135.0,18.0,29.0,23.0,29.0,14.0,54.0,34.0,48.0,16.0
75,200,-1698.6021078468748,147.0,0.5412844036697247,0.5371428571428571,0.142393990313334,0.43000000000000005,75,4,264,1,13.556957006454468,-14.95128936767578,51.0,160.0,15.0,0.6228070175438597,0.3125,0.08,cuda,51.0,15.0,33.0,24.0,31.0,86.0,98.0,16.0,27.0,19.0
76,200,-1461.3962197492706,185.0,0.47739130434782606,0.40234375,0.2948270663737778,0.4224,76,4,268,1,13.653076648712158,-14.381769104003906,13.0,238.0,18.0,0.6329588014981273,0.5161290322580645,0.005,cuda,72.0,22.0,181.0,19.0,17.0,16.0,19.0,12.0,20.0,22.0
77,200,-1549.4472468662455,171.0,0.4858569051580699,0.32407407407407407,0.38670898631223966,0.41480000000000006,77,4,272,1,13.47610330581665,-14.747718200683593,15.0,191.0,25.0,0.6930232558139535,0.4583333333333333,0.045,cuda,178.0,21.0,13.0,39.0,36.0,19.0,22.0,17.0,15.0,40.0
78,200,-1536.4557061076252,179.0,0.4928989139515455,0.3401639344262295,0.3093507120444123,0.4072,78,4,276,1,13.760209798812866,-14.608333129882812,9.0,224.0,20.0,0.6311475409836066,0.6756756756756757,0.0,cuda,157.0,31.0,12.0,20.0,22.0,13.0,58.0,48.0,25.0,14.0
79,200,-1284.1717874807202,237.0,0.4052401746724891,0.43853820598006643,0.5586453826644786,0.39960000000000007,79,4,280,1,13.539950132369995,-14.46876007080078,9.0,265.0,36.0,0.5461741424802111,0.4166666666666667,0.0025,cuda,45.0,14.0,18.0,91.0,55.0,10.0,26.0,22.0,31.0,88.0
80,200,-1704.2292950249876,157.0,0.5246963562753036,0.39705882352941174,0.27894528376619704,0.392,80,4,284,1,13.392078638076782,-14.442578735351564,13.0,192.0,12.0,0.5843621399176955,0.6818181818181818,0.0075,cuda,68.0,14.0,40.0,70.0,16.0,18.0,124.0,18.0,19.0,13.0
81,200,-1562.8451040197542,159.0,0.4844559585492228,0.44176706827309237,0.26688836104513064,0.38439999999999996,81,4,288,1,13.333276748657227,-14.568789978027343,51.0,218.0,31.0,0.4679245283018868,0.660377358490566,0.0275,cuda,39.0,18.0,54.0,26.0,58.0,90.0,74.0,13.0,13.0,15.0
82,200,-1986.660827153007,90.0,0.5533498759305211,0.739413680781759,0.3770949720670391,0.3768,82,4,292,1,13.31742000579834,-14.54272979736328,26.0,265.0,42.0,0.2197452229299363,0.25609756097560976,0.0275,cuda,22.0,13.0,13.0,13.0,81.0,32.0,13.0,145.0,16.0,52.0
83,200,-1444.0613070179475,191.0,0.46845289541918755,0.3817427385892116,0.33680469002446567,0.3692,83,4,296,1,13.094172954559326,-14.219135131835937,12.0,224.0,18.0,0.6492537313432836,0.5,0.1375,cuda,103.0,44.0,19.0,20.0,66.0,16.0,54.0,51.0,10.0,17.0
84,200,-1475.6856248070094,222.0,0.46792763157894735,0.3453815261044177,0.45532150776053215,0.36160000000000003,84,4,300,1,13.664225578308105,-14.88408233642578,48.0,211.0,38.0,0.7164750957854407,0.603448275862069,0.0,cuda,107.0,76.0,18.0,18.0,13.0,78.0,17.0,14.0,17.0,42.0
85,200,-2094.5992020526432,69.0,0.5777054515866559,0.6607142857142857,0.21904761904761905,0.354,85,4,304,1,13.687929630279541,-14.5757958984375,13.0,152.0,18.0,0.3023255813953488,0.6071428571428571,0.0125,cuda,195.0,11.0,16.0,32.0,11.0,15.0,24.0,14.0,47.0,35.0
86,200,-1609.459279694889,186.0,0.5112721417069244,0.24444444444444444,0.2623890784982935,0.34640000000000004,86,4,308,1,13.407055139541626,-14.393744812011718,35.0,198.0,27.0,0.6768558951965066,0.62,0.0175,cuda,154.0,14.0,18.0,17.0,23.0,39.0,52.0,18.0,22.0,43.0
87,200,-1553.426666945969,189.0,0.4816053511705686,0.4402730375426621,0.3290590023490397,0.3388000000000001,87,4,312,1,13.033089637756348,-14.376487731933594,26.0,266.0,28.0,0.5806451612903226,0.6,0.22,cuda,41.0,39.0,9.0,15.0,153.0,36.0,24.0,56.0,9.0,18.0
88,200,-1643.196307633717,160.0,0.5163132137030995,0.28780487804878047,0.25866424168940083,0.33120000000000005,88,4,316,1,13.207937240600586,-14.417515258789063,27.0,186.0,19.0,0.7150259067357513,0.8148148148148148,0.0125,cuda,250.0,11.0,14.0,21.0,17.0,29.0,12.0,17.0,10.0,19.0
89,200,-1481.291551581304,200.0,0.4745762711864407,0.4298642533936652,0.2870470039468963,0.3236000000000001,89,4,320,1,13.653416395187378,-15.082486877441406,15.0,197.0,24.0,0.6286764705882353,0.6444444444444445,0.0025,cuda,125.0,14.0,114.0,26.0,32.0,17.0,25.0,15.0,19.0,13.0
